iter	Logloss
195	0.3220061729
196	0.3209637931
197	0.3204890387
198	0.3198116565
199	0.319026016
200	0.3186234306
201	0.3181637775
202	0.317324705
203	0.3162291597
204	0.3156605043
205	0.3149586106
206	0.3139926152
207	0.3133878145
208	0.3127530915
209	0.3122345835
210	0.3115942385
211	0.3105296461
212	0.3098806945
213	0.3092971716
214	0.308853119
215	0.3081500221
216	0.3073973324
217	0.306868466
218	0.306107955
219	0.3054025871
220	0.3049375164
221	0.3043612928
222	0.3040750416
223	0.3033501131
224	0.3026212429
225	0.3021513152
226	0.3016358816
227	0.3011540432
228	0.3006309375
229	0.3003170056
230	0.2998075234
231	0.2992133436
232	0.2987820165
233	0.2981959868
234	0.2977402663
235	0.2968388863
236	0.2962959176
237	0.2956371665
238	0.2949623921
239	0.2948644527
240	0.2943576729
241	0.2939388651
242	0.2931535353
243	0.2925514617
244	0.2921280042
245	0.2916807038
246	0.2911574973
247	0.290912346
248	0.2903418675
249	0.2897573402
250	0.2890906005
251	0.2887816369
252	0.2886634141
253	0.2878690054
254	0.287206492
255	0.2865798484
256	0.2857446181
257	0.2853519032
258	0.2848373089
259	0.2841851106
260	0.2834448954
261	0.2828127362
262	0.2822075649
263	0.2820124711
264	0.2814870787
265	0.2808503854
266	0.2804743521
267	0.2795248436
268	0.2790939993
269	0.2786409407
270	0.2781545999
271	0.2775238455
272	0.2768761989
273	0.2761888565
274	0.2757748521
275	0.2751697397
276	0.2747373025
277	0.2742105106
278	0.2738408316
279	0.2733642619
280	0.2726409812
281	0.2721806728
282	0.2715619858
283	0.2714263796
284	0.2710136507
285	0.2704888102
286	0.269835739
287	0.2693186753
288	0.2691133954
289	0.2687594453
290	0.2681854844
291	0.2677023199
292	0.2673177563
293	0.2669535426
294	0.2664970352
295	0.2660505662
296	0.2655747394
297	0.2652647921
298	0.2649000002
299	0.2644260534
300	0.2639448961
301	0.2637451718
302	0.2635309122
303	0.2630881606
304	0.2625004316
305	0.2619794901
306	0.2617259222
307	0.2606974326
308	0.2604671181
309	0.2602135913
310	0.2597866998
311	0.2592154326
312	0.258795055
313	0.2582512013
314	0.2577512141
315	0.2571527715
316	0.2567354888
317	0.256452875
318	0.2560289998
319	0.255620745
320	0.2554020787
321	0.2549493253
322	0.2546576527
323	0.2542775116
324	0.2536367441
325	0.2532623378
326	0.2531236032
327	0.2525622386
328	0.2521495067
329	0.2519089349
330	0.2517988846
331	0.2511533325
332	0.2509719785
333	0.250604425
334	0.2503704857
335	0.2500177721
336	0.2496817809
337	0.2492593724
338	0.248744374
339	0.2483198818
340	0.248066852
341	0.2475089531
342	0.2470353109
343	0.2467490731
344	0.246378926
345	0.2460840214
346	0.2458215764
347	0.2452989843
348	0.2449369957
349	0.2446560458
350	0.2440681306
351	0.2436835658
352	0.2432583655
353	0.2428839001
354	0.242621852
355	0.2423225037
356	0.2420530852
357	0.2418357005
358	0.2414104972
359	0.2410555828
360	0.2407761731
361	0.240551763
362	0.2402917069
363	0.2399326649
364	0.2394904948
365	0.2391266009
366	0.2386513559
367	0.2385713388
368	0.238302241
369	0.2379118981
370	0.2375538391
371	0.2371209266
372	0.2369076654
373	0.2366480941
374	0.2362909992
375	0.2360755222
376	0.2357612652
377	0.2353140648
378	0.2349772291
379	0.2347165966
380	0.2343468423
381	0.2338548315
382	0.2334262602
383	0.232892539
384	0.2326797243
385	0.232461386
386	0.2321368941
387	0.2317308036
388	0.231507556
389	0.2312485126
390	0.2308915038
391	0.2305511253
392	0.2303738562
393	0.2300140474
394	0.2299866347
395	0.2296258956
396	0.2293948477
397	0.2289687682
398	0.2285263357
399	0.2281801738
400	0.2278690264
401	0.2276535288
402	0.2273244452
403	0.2271330365
404	0.2269776366
405	0.226686547
406	0.2264182674
407	0.2261965328
408	0.2259388525
409	0.2256893553
410	0.2253897582
411	0.2250706993
412	0.2248051669
413	0.2245870378
414	0.2242318462
415	0.2239435641
416	0.2235420914
417	0.223270721
418	0.2230703384
419	0.2228895851
420	0.2224755899
421	0.2221091187
422	0.2218778475
423	0.2216457074
424	0.2210960769
425	0.2209556129
426	0.2207534379
427	0.2207513565
428	0.220624032
429	0.2204462379
430	0.2201834733
431	0.2199509613
432	0.2196931879
433	0.2194815554
434	0.2191174071
435	0.2189108186
436	0.2185585792
437	0.2182890367
438	0.2180897462
439	0.217815828
440	0.2175237169
441	0.217284953
442	0.2172453625
443	0.2171012613
444	0.2167393346
445	0.2163689876
446	0.2162860892
447	0.2159540042
448	0.2157923852
449	0.2156849877
450	0.215412759
451	0.2151683989
452	0.2149054612
453	0.2147337617
454	0.2145124005
455	0.2140893497
456	0.2138809384
457	0.2136480919
458	0.2133728394
459	0.2133330089
460	0.2130995708
461	0.2127055715
462	0.2125328504
463	0.2123827451
464	0.2121875039
465	0.2117267544
466	0.2114388437
467	0.211165115
468	0.210894997
469	0.2107564894
470	0.2106728759
471	0.2105140493
472	0.2103013103
473	0.2100364423
474	0.209589823
475	0.2092353043
476	0.2090851044
477	0.2088347291
478	0.2086791489
479	0.2082994815
480	0.2080533006
481	0.2077688263
482	0.2077024541
483	0.2072884626
484	0.2071822548
485	0.2067721381
486	0.2064493188
487	0.206234816
488	0.2060972844
489	0.2059371872
490	0.2057353681
491	0.205427664
492	0.2051381443
493	0.2049971685
494	0.2048934921
495	0.2045123917
496	0.2043476147
497	0.2040300689
498	0.203896498
499	0.2036470775
500	0.2034074934
501	0.203172053
502	0.2030455175
503	0.2028509368
504	0.2027031922
505	0.2025693523
506	0.2024994199
507	0.2021880969
508	0.2018975391
509	0.201641712
510	0.2012246441
511	0.2010733491
512	0.2008367477
513	0.2004292457
514	0.2001966039
515	0.1999244729
516	0.1996856432
517	0.1994613593
518	0.199241352
519	0.1992248763
520	0.1992239835
521	0.1989863496
522	0.1986435123
523	0.1985719479
524	0.1980818481
525	0.1976804661
526	0.1973950334
527	0.1971727773
528	0.1968152136
529	0.1964532729
530	0.196122298
531	0.1958889336
532	0.1957560503
533	0.1955549065
534	0.1952909745
535	0.1950692444
536	0.1948503062
537	0.1946623406
538	0.1945941167
539	0.1943977714
540	0.1941890309
541	0.1939480515
542	0.1936475572
543	0.1934623592
544	0.1934204363
545	0.1933300464
546	0.1930876917
547	0.1927709909
548	0.1925150394
549	0.1921728945
550	0.1920053387
551	0.1916864206
552	0.1913507676
553	0.1910410974
554	0.1908997171
555	0.1905661691
556	0.1904053365
557	0.1901047678
558	0.1898701344
559	0.1896285127
560	0.1894382661
561	0.1893289951
562	0.1892404329
563	0.1889456129
564	0.1887726233
565	0.1885967918
566	0.1883716751
567	0.1881542639
568	0.187927428
569	0.1875460072
570	0.1872899827
571	0.1870097836
572	0.1867298843
573	0.18651928
574	0.1863037226
575	0.1861462011
576	0.1858839901
577	0.1857237494
578	0.1854678376
579	0.1852624843
580	0.1851360383
581	0.1849934535
582	0.1848242753
583	0.1845715425
584	0.1843308308
585	0.183930375
586	0.1836903483
587	0.1833861677
588	0.1831216391
589	0.1828542928
590	0.182702103
591	0.1824592027
592	0.1824025044
593	0.1822614917
594	0.1820710537
595	0.1819299005
596	0.1818659329
597	0.1816008318
598	0.1813537538
599	0.1813103992
600	0.1810956576
601	0.1808572048
602	0.1806683986
603	0.1805149278
604	0.1803780721
605	0.1801723263
606	0.1800013282
607	0.1797793686
608	0.179687856
609	0.1794741335
610	0.1793574003
611	0.1791872907
612	0.1789811689
613	0.1788625509
614	0.1787231968
615	0.1785810659
616	0.1782567014
617	0.1781316431
618	0.177695404
619	0.1775246576
620	0.1772761295
621	0.1770086673
622	0.1768029649
623	0.1766415229
624	0.1764611532
625	0.1763117832
626	0.1760869977
627	0.1758884467
628	0.1756428988
629	0.1754078524
630	0.1752033535
631	0.1751109334
632	0.1749779952
633	0.1747878254
634	0.1747048371
635	0.1744331486
636	0.1740972554
637	0.1737585983
638	0.1736461733
639	0.1733645902
640	0.1730488281
641	0.1729842758
642	0.1728782636
643	0.1727720068
644	0.172443106
645	0.172303672
646	0.1721586454
647	0.1719444105
648	0.1715503549
649	0.1714164438
650	0.1712392331
651	0.1710626144
652	0.1708294335
653	0.1707048252
654	0.170442536
655	0.1702035954
656	0.169991173
657	0.16977559
658	0.1695414136
659	0.1692459958
660	0.1689917826
661	0.1688677215
662	0.1686449552
663	0.1685942022
664	0.1684083449
665	0.1681688683
666	0.1681684227
667	0.1676804847
668	0.1676184174
669	0.1674980846
670	0.1673275091
671	0.1671505163
672	0.1671488336
673	0.1669573209
674	0.1668770986
675	0.1666924117
676	0.1663993555
677	0.1660577616
678	0.1659009391
679	0.1657535408
680	0.1654688265
681	0.1653712808
682	0.165256254
683	0.1650579019
684	0.1649179193
685	0.1647792042
686	0.1647019404
687	0.1643766666
688	0.1642586657
689	0.1641436196
690	0.1639815569
691	0.1637645976
692	0.1634118343
693	0.1632380608
694	0.1630258444
695	0.1628159801
696	0.1627120737
697	0.1622948067
698	0.1620421042
699	0.1618888645
700	0.1617425616
701	0.1616463411
702	0.16151328
703	0.1613509268
704	0.1611558735
705	0.1610144166
706	0.1607871053
707	0.1605234584
708	0.1603958131
709	0.1600687945
710	0.1599734724
711	0.1598104957
712	0.1597419763
713	0.1596234016
714	0.1594892982
715	0.1592285579
716	0.1589576329
717	0.1587203268
718	0.1586122888
719	0.1583846371
720	0.158129072
721	0.1580117168
722	0.1577850127
723	0.1575406747
724	0.157366915
725	0.1572155859
726	0.1570299634
727	0.1568653565
728	0.1566829661
729	0.1565551709
730	0.1563854209
731	0.1561017303
732	0.1560959006
733	0.1558823648
734	0.1555850647
735	0.1555072835
736	0.1553150257
737	0.1549951355
738	0.1548386751
739	0.1546764977
740	0.1545177737
741	0.1543752644
742	0.1541903374
743	0.1540055917
744	0.1538947397
745	0.1538113228
746	0.1537550803
747	0.1536413113
748	0.1532933379
749	0.1532203501
750	0.1528220973
751	0.1526969989
752	0.1524997499
753	0.1522387807
754	0.1520582396
755	0.1518397221
756	0.1517869912
757	0.1516584094
758	0.1514298648
759	0.1511485378
760	0.1508257694
761	0.1507877457
762	0.1506063872
763	0.150374542
764	0.1502639182
765	0.1500707285
766	0.1498034525
767	0.1495092354
768	0.1493432019
769	0.1493247416
770	0.1492227743
771	0.1491924045
772	0.1490823447
773	0.1487918031
774	0.1486910222
775	0.1484981724
776	0.1483060269
777	0.1481110778
778	0.147930747
779	0.1477532613
780	0.1476557213
781	0.1474153318
782	0.1471384818
783	0.1467780387
784	0.1465924508
785	0.1465082105
786	0.1463695035
787	0.1462448906
788	0.1460773179
789	0.1458267
790	0.1456643622
791	0.1454417725
792	0.1453247467
793	0.145242131
794	0.1449910138
795	0.1448948627
796	0.1447210619
797	0.1444733592
798	0.1443341633
799	0.144296664
800	0.1440963006
801	0.1438942201
802	0.1436813124
803	0.1435916192
804	0.1434949228
805	0.1433068229
806	0.1429612141
807	0.1428051915
808	0.1425986533
809	0.1423389608
810	0.1421752253
811	0.1420180461
812	0.1417717181
813	0.1415235366
814	0.1413900646
815	0.1412104405
816	0.1409192004
817	0.1407119893
818	0.1406708116
819	0.1404615162
820	0.1402859354
821	0.1402260601
822	0.1401096838
823	0.1399600002
824	0.1398404864
825	0.1396795589
826	0.1395471559
827	0.1394763199
828	0.1393436562
829	0.1391392617
830	0.1390406082
831	0.1389622938
832	0.1386543038
833	0.1385673576
834	0.1384991941
835	0.1383372182
836	0.1382371578
837	0.1381948598
838	0.1380190246
839	0.1378690919
840	0.1378437906
841	0.137674737
842	0.1375115599
843	0.137441911
844	0.1372598164
845	0.1371253094
846	0.1370349487
847	0.1369486522
848	0.1368989104
849	0.1368564192
850	0.1367279526
851	0.1366383078
852	0.1363872552
853	0.1361962724
854	0.1361346256
855	0.1360156188
856	0.1359490222
857	0.1357705053
858	0.135671908
859	0.1354298462
860	0.1352996708
861	0.1351817385
862	0.1349177679
863	0.1348532534
864	0.1347290483
865	0.1344595591
866	0.1343203003
867	0.1341963036
868	0.1339655883
869	0.1338013099
870	0.1337636232
871	0.1334247748
872	0.1332079229
873	0.1331071244
874	0.1329370938
875	0.132828642
876	0.1326087781
877	0.1324815711
878	0.1322370516
879	0.1321367768
880	0.1319200147
881	0.1317857772
882	0.1316105235
883	0.1314619986
884	0.1312766404
885	0.1311754256
886	0.1310590901
887	0.130802254
888	0.1305801744
889	0.1304517693
890	0.1302595868
891	0.1301158099
892	0.1299312946
893	0.129784081
894	0.1296789731
895	0.1295403915
896	0.1294834047
897	0.1293109705
898	0.1292264089
899	0.1290550039
900	0.1288490579
901	0.1287556441
902	0.1285803888
903	0.1284950428
904	0.1283820803
905	0.128187016
906	0.1279886093
907	0.1278554524
908	0.1276735691
909	0.1275703008
910	0.1273629454
911	0.1270210616
912	0.1269305987
913	0.1267687801
914	0.1267065279
915	0.1265979631
916	0.126415232
917	0.1262462067
918	0.1261667336
919	0.1261247339
920	0.1258537737
921	0.1255945459
922	0.1254238127
923	0.1252832807
924	0.1251486193
925	0.1251031134
926	0.1249662642
927	0.1248858791
928	0.1247031677
929	0.1245808866
930	0.1243882757
931	0.1242261504
932	0.1241510466
933	0.1240707262
934	0.124026002
935	0.1239359382
936	0.1238011087
937	0.1237317755
938	0.123552452
939	0.1233801129
940	0.1231586917
941	0.1230209038
942	0.1229489018
943	0.1228160794
944	0.1227513714
945	0.1226344103
946	0.1224847657
947	0.1223571019
948	0.1221511168
949	0.1219564602
950	0.1217452948
951	0.1215491263
952	0.121452607
953	0.1212103991
954	0.1210429437
955	0.1210314153
956	0.1209401003
957	0.1207773931
958	0.1206156477
959	0.1204800595
960	0.1203525991
961	0.1202240163
962	0.1200627209
963	0.1198786046
964	0.1198400342
965	0.1197948694
966	0.119731969
967	0.1196403226
968	0.1195753346
969	0.1192808582
970	0.1192394018
971	0.1191142794
972	0.1189745834
973	0.1188467783
974	0.118762965
975	0.118562735
976	0.1184018501
977	0.1182355316
978	0.1181319202
979	0.1179988443
980	0.1179100708
981	0.1178089496
982	0.1177602386
983	0.1176513042
984	0.1174289428
985	0.1173808161
986	0.1172718662
987	0.1171646567
988	0.1170822733
989	0.1169532798
990	0.1168336675
991	0.1167335671
992	0.1165480241
993	0.1164017801
994	0.1163017408
995	0.116153505
996	0.1159384237
997	0.115836739
998	0.1156855439
999	0.1155764802
