iter	Logloss
226	0.1634174947
227	0.1627923322
228	0.1622347883
229	0.1617101321
230	0.1611849178
231	0.1605669899
232	0.1602361806
233	0.1597343234
234	0.1592697059
235	0.1584523561
236	0.157955077
237	0.1571677527
238	0.1569459711
239	0.1564568667
240	0.1560380571
241	0.1554908806
242	0.1550470135
243	0.1544147283
244	0.1540323191
245	0.1534385641
246	0.1528545797
247	0.152498022
248	0.1521918831
249	0.1515318823
250	0.151274351
251	0.1509605092
252	0.1505710802
253	0.1502571494
254	0.1499361799
255	0.1491896861
256	0.1487294866
257	0.1480832644
258	0.1476243561
259	0.1468467289
260	0.1462818022
261	0.145638692
262	0.1451358324
263	0.1445896204
264	0.1441465918
265	0.143851414
266	0.1434989077
267	0.1431453133
268	0.1427959035
269	0.1423835911
270	0.1419323402
271	0.1416489468
272	0.1412884998
273	0.140894328
274	0.140489179
275	0.1398319363
276	0.1394754086
277	0.1388952134
278	0.1385565457
279	0.1380062183
280	0.1377106959
281	0.1374841884
282	0.1370156213
283	0.1364849421
284	0.1361515662
285	0.1358346127
286	0.1356002152
287	0.1352631339
288	0.1347791427
289	0.1341342909
290	0.1337481796
291	0.1334325545
292	0.1332067617
293	0.1331144069
294	0.1328756002
295	0.1326285872
296	0.1322580731
297	0.1319674496
298	0.1315491135
299	0.131317702
300	0.1307609296
301	0.1305079271
302	0.1301136664
303	0.12979213
304	0.1294544714
305	0.1290029384
306	0.128826449
307	0.1286135577
308	0.1281987548
309	0.128025262
310	0.1277885544
311	0.1274692964
312	0.1273647537
313	0.1270785329
314	0.126876955
315	0.1265380414
316	0.126116139
317	0.1258517123
318	0.1256464652
319	0.1253906603
320	0.1250176536
321	0.1246874523
322	0.1245042218
323	0.1241644302
324	0.1236810904
325	0.1233870002
326	0.1232733497
327	0.1228790593
328	0.1226143005
329	0.1224491755
330	0.1222577935
331	0.1218202791
332	0.1217390733
333	0.12152336
334	0.1212302733
335	0.1211109829
336	0.1208847346
337	0.1205983026
338	0.1204108319
339	0.1202671751
340	0.1198767411
341	0.119639873
342	0.1193068974
343	0.119137443
344	0.1189813575
345	0.1188084993
346	0.1184839225
347	0.1179385601
348	0.1175764665
349	0.1173869729
350	0.1169597058
351	0.116705035
352	0.1161278398
353	0.1157757025
354	0.1154926155
355	0.1152913158
356	0.1151642438
357	0.1148574082
358	0.1145892722
359	0.1144046397
360	0.1141113797
361	0.1136278109
362	0.1133522512
363	0.11311202
364	0.1129555635
365	0.1126974283
366	0.1125231528
367	0.1121304476
368	0.1118062232
369	0.1115270239
370	0.1111534487
371	0.1108265801
372	0.1106249462
373	0.1104262257
374	0.1101956602
375	0.1098715309
376	0.1096086201
377	0.1092768986
378	0.1092304504
379	0.109033184
380	0.1088608612
381	0.108506188
382	0.1082819998
383	0.1080292471
384	0.1077169236
385	0.1075805337
386	0.107465775
387	0.1072866296
388	0.107025474
389	0.1068891471
390	0.1067516796
391	0.1065199499
392	0.1063281413
393	0.1060286086
394	0.1058144471
395	0.1053744785
396	0.1049718286
397	0.1047465504
398	0.1044135152
399	0.1041772675
400	0.1040081222
401	0.1037140541
402	0.1034633436
403	0.1032420391
404	0.1029013765
405	0.1027260921
406	0.1023885416
407	0.1021534042
408	0.1019724812
409	0.10163417
410	0.1013420019
411	0.1012774666
412	0.1011116472
413	0.1007495005
414	0.1005981489
415	0.1003368122
416	0.1000664858
417	0.09987044255
418	0.09960469853
419	0.0994945291
420	0.099162491
421	0.0990301826
422	0.09887986347
423	0.09868369885
424	0.09857980058
425	0.09847939274
426	0.09830549571
427	0.09803544169
428	0.09775584844
429	0.09747962107
430	0.09718110933
431	0.09697225435
432	0.09665858928
433	0.09634393621
434	0.09612938444
435	0.09582385101
436	0.09553319023
437	0.09537062937
438	0.09508179226
439	0.09497195505
440	0.09487852484
441	0.09466130283
442	0.09447644415
443	0.09426954545
444	0.09409113858
445	0.09381893237
446	0.09364528145
447	0.09340903817
448	0.09316991269
449	0.09289127202
450	0.09283364477
451	0.09247025984
452	0.09219648148
453	0.09198655551
454	0.09189606479
455	0.09181424448
456	0.0916293716
457	0.09147012942
458	0.09123463128
459	0.09095246349
460	0.09083986703
461	0.09059863911
462	0.09050344989
463	0.090348143
464	0.09020324203
465	0.0900637539
466	0.0898587243
467	0.08969858622
468	0.08948557919
469	0.08936648387
470	0.08921169972
471	0.08899231873
472	0.08869176371
473	0.0884606334
474	0.0882878673
475	0.08808429029
476	0.08788718492
477	0.08761228433
478	0.08744807805
479	0.08733912815
480	0.08715658498
481	0.08688329206
482	0.08668174394
483	0.08655064643
484	0.08642282976
485	0.08628099349
486	0.08599140405
487	0.0858301796
488	0.08577148632
489	0.08567635543
490	0.08557857874
491	0.08543446635
492	0.08537354705
493	0.08520058957
494	0.08504291766
495	0.08484640743
496	0.08464381092
497	0.08441832944
498	0.0842628363
499	0.08407251022
500	0.08382963849
501	0.08367902832
502	0.08353810419
503	0.08332278072
504	0.08319954517
505	0.08305536376
506	0.08298901619
507	0.08288931921
508	0.08276675058
509	0.08260111863
510	0.08247043862
511	0.08243272349
512	0.08239642739
513	0.08221138477
514	0.08201826253
515	0.08187380392
516	0.08158010097
517	0.0814247519
518	0.08125004876
519	0.08110781099
520	0.08088679372
521	0.08067509536
522	0.08055052099
523	0.08046361508
524	0.08032538467
525	0.08016832956
526	0.07997393467
527	0.07983050617
528	0.07970914006
529	0.07947883076
530	0.07931419041
531	0.07912658554
532	0.07897263616
533	0.07878930759
534	0.0786889285
535	0.07853797818
536	0.07831038969
537	0.07809124594
538	0.07791472692
539	0.0777333415
540	0.0775917423
541	0.07744053458
542	0.07729698655
543	0.07705206923
544	0.07695387391
545	0.07688314126
546	0.07668662234
547	0.07648272741
548	0.0763546771
549	0.07617553715
550	0.075937916
551	0.07584107207
552	0.07573643844
553	0.07556213469
554	0.07543992298
555	0.0752435878
556	0.0751608366
557	0.07497396794
558	0.07493200544
559	0.07486757452
560	0.07467318946
561	0.07458420675
562	0.07438382968
563	0.07412542394
564	0.07395351758
565	0.07372290446
566	0.07367994651
567	0.07360325978
568	0.07345530825
569	0.07331708051
570	0.07326256328
571	0.0731011715
572	0.07296822781
573	0.07293504591
574	0.07285681346
575	0.07270499029
576	0.07257488403
577	0.07243144741
578	0.07234957031
579	0.07221545186
580	0.07203855244
581	0.07186872004
582	0.07175155243
583	0.07171174056
584	0.07159159156
585	0.07146456459
586	0.07133517722
587	0.07121073724
588	0.07108105212
589	0.07097765088
590	0.07080745556
591	0.07068675503
592	0.07057877333
593	0.07049693209
594	0.07040431277
595	0.07026933313
596	0.07017727958
597	0.07000445836
598	0.06984281686
599	0.0697658948
600	0.06970865063
601	0.06955672255
602	0.06938103622
603	0.06923079734
604	0.069060621
605	0.06896183543
606	0.06885731488
607	0.0687474542
608	0.06865031981
609	0.06849932007
610	0.06832998463
611	0.06817728824
612	0.06805001198
613	0.06800516347
614	0.06787299055
615	0.06773567045
616	0.06757355189
617	0.06753502228
618	0.06740114373
619	0.06724230469
620	0.06713118067
621	0.06706173346
622	0.06690494464
623	0.06680748589
624	0.06666933996
625	0.06656491696
626	0.06652272779
627	0.06642289934
628	0.06635283011
629	0.06633820443
630	0.06619023167
631	0.0660914948
632	0.06592855922
633	0.06574821615
634	0.06567603325
635	0.06559658077
636	0.06547197699
637	0.06534086322
638	0.0652329096
639	0.06519022498
640	0.06507867126
641	0.06498834251
642	0.06485497828
643	0.06481281022
644	0.06465592356
645	0.06457504967
646	0.06445599653
647	0.06440124813
648	0.06431076913
649	0.06426076962
650	0.06416091491
651	0.06406768824
652	0.06393549761
653	0.06385943667
654	0.06375943427
655	0.0636226962
656	0.06347758836
657	0.06341653926
658	0.06328719635
659	0.06313926297
660	0.0630701209
661	0.06298429367
662	0.06287385342
663	0.06272427513
664	0.06268907733
665	0.06256602864
666	0.06245135122
667	0.06230882482
668	0.06216645193
669	0.06207214602
670	0.06196140136
671	0.06179583489
672	0.06165887079
673	0.06161734901
674	0.06147291235
675	0.06137127343
676	0.06128189175
677	0.0611175066
678	0.06099266759
679	0.06082362146
680	0.06075088921
681	0.06068005875
682	0.06059161262
683	0.06046279371
684	0.06034163396
685	0.06021184573
686	0.06010733514
687	0.06003187701
688	0.05992053054
689	0.05980819125
690	0.05974663463
691	0.05961036192
692	0.05944037913
693	0.05937445769
694	0.05929925648
695	0.05926893485
696	0.05921864469
697	0.0591940072
698	0.05914694862
699	0.05906678274
700	0.05900558007
701	0.05887882071
702	0.05881727711
703	0.05875106254
704	0.05865297448
705	0.05850299331
706	0.05835977673
707	0.05829212984
708	0.05818665176
709	0.05808233692
710	0.05806408077
711	0.05800244201
712	0.05786940503
713	0.05775867102
714	0.05764015098
715	0.05755075011
716	0.05742759017
717	0.05732121981
718	0.05721038967
719	0.05706423027
720	0.05696593566
721	0.05687694809
722	0.05680672969
723	0.0567004386
724	0.05667725918
725	0.05656166436
726	0.05644329327
727	0.0564141554
728	0.0562868776
729	0.05619198163
730	0.05614651882
731	0.05602708166
732	0.05596151716
733	0.05591854475
734	0.05591087941
735	0.05579860258
736	0.05570424046
737	0.05563565319
738	0.05555149411
739	0.05545991809
740	0.05534214342
741	0.05524025133
742	0.05515375187
743	0.05509134777
744	0.05500838747
745	0.05492279874
746	0.05484468624
747	0.05473717726
748	0.05459237572
749	0.05447681261
750	0.05432334294
751	0.05426752338
752	0.05418318084
753	0.05412562318
754	0.05403745164
755	0.05392901478
756	0.05388424837
757	0.05379730584
758	0.05368262202
759	0.05362479212
760	0.05352756702
761	0.05341948583
762	0.0533792405
763	0.05334349537
764	0.0533140439
765	0.05320992934
766	0.05315814487
767	0.05301974153
768	0.05295174639
769	0.05279119887
770	0.05269943186
771	0.05264277541
772	0.05254705867
773	0.05245075496
774	0.05234818693
775	0.05224033308
776	0.05215399837
777	0.05211266161
778	0.05204850005
779	0.05190616872
780	0.05175152874
781	0.05168773525
782	0.05165208164
783	0.05156318358
784	0.0515259001
785	0.05143305878
786	0.05134054862
787	0.05128571805
788	0.05116212459
789	0.05112949089
790	0.05103578169
791	0.05096278552
792	0.0509421073
793	0.0508737652
794	0.05078985822
795	0.05070915866
796	0.05063621958
797	0.05057796011
798	0.05054125715
799	0.0504311141
800	0.05034161866
801	0.0502584455
802	0.05019639737
803	0.05014147257
804	0.05004251882
805	0.04994734919
806	0.04986525605
807	0.04983889199
808	0.04973402131
809	0.04967513493
810	0.04958766692
811	0.04951210298
812	0.0493970644
813	0.04932754033
814	0.04920091969
815	0.04909243824
816	0.04898431486
817	0.04885954879
818	0.04883041079
819	0.04880760785
820	0.04868132667
821	0.04861380674
822	0.04856818216
823	0.04848104907
824	0.04842243932
825	0.0483460582
826	0.04825875811
827	0.04811871113
828	0.04799128011
829	0.04794856358
830	0.0478576464
831	0.04779924384
832	0.04772505857
833	0.04760545819
834	0.04752584993
835	0.04749741839
836	0.04739876224
837	0.04736699304
838	0.04729507852
839	0.04725423747
840	0.04714832612
841	0.04706457089
842	0.04695866085
843	0.04686845664
844	0.04678649978
845	0.04668238607
846	0.04657603768
847	0.04648148935
848	0.046405258
849	0.04635635546
850	0.04629267816
851	0.04619532668
852	0.04612842663
853	0.04610519613
854	0.04602735203
855	0.04593918946
856	0.0458353879
857	0.04576002148
858	0.04566485812
859	0.04559156731
860	0.04548829366
861	0.0454504539
862	0.04539195302
863	0.04534598836
864	0.04527059399
865	0.04520117346
866	0.04511077982
867	0.0450399203
868	0.04498816932
869	0.04496234154
870	0.04489087467
871	0.04484298655
872	0.0447825537
873	0.04470097309
874	0.04463693439
875	0.04456630243
876	0.04450369658
877	0.04446611831
878	0.04435545132
879	0.04421966786
880	0.04411402729
881	0.0440360629
882	0.04400645756
883	0.0439706379
884	0.04391295387
885	0.04384387051
886	0.04378862368
887	0.04370077247
888	0.04364477001
889	0.04357283763
890	0.04352680024
891	0.04344563695
892	0.04341339699
893	0.04336493461
894	0.04330615079
895	0.0432337811
896	0.04320792187
897	0.04318598311
898	0.04313498316
899	0.04307584216
900	0.04299228845
901	0.04292779309
902	0.04283078874
903	0.04275999942
904	0.04271159052
905	0.04268389589
906	0.0426011375
907	0.04250695669
908	0.04246310652
909	0.0424335399
910	0.04237107227
911	0.04232267175
912	0.04231027866
913	0.04222163515
914	0.04214606134
915	0.04206559572
916	0.04194982128
917	0.04186286446
918	0.04179248453
919	0.04171206536
920	0.0416493101
921	0.0415884606
922	0.04151395506
923	0.04144063253
924	0.04140303001
925	0.04131786151
926	0.0412393153
927	0.04114707886
928	0.04109042714
929	0.04099904794
930	0.04093228641
931	0.04090283039
932	0.04087877657
933	0.04074581826
934	0.0406656645
935	0.04058965724
936	0.04050392264
937	0.04049350646
938	0.04045840951
939	0.04040348523
940	0.04034028358
941	0.04028118506
942	0.04025360793
943	0.04017764792
944	0.0400885985
945	0.04003962737
946	0.03999119678
947	0.03990797807
948	0.03983412198
949	0.03979695239
950	0.0397576377
951	0.03971386992
952	0.03967855377
953	0.03963973657
954	0.03958189203
955	0.03951268619
956	0.03943056127
957	0.03933225407
958	0.03928777058
959	0.03918485679
960	0.03914332747
961	0.03911256686
962	0.03901613565
963	0.0389368694
964	0.03887247206
965	0.03881707386
966	0.03879449062
967	0.03874587728
968	0.03871372375
969	0.03867586689
970	0.03860809271
971	0.03854835774
972	0.03851712808
973	0.03847097157
974	0.03841784491
975	0.03836641892
976	0.03835506501
977	0.03830788453
978	0.03827280123
979	0.03819683476
980	0.03812749699
981	0.03805112846
982	0.03795489532
983	0.03792302422
984	0.0378299335
985	0.03775088032
986	0.03768645216
987	0.03766127472
988	0.03761455243
989	0.0375713891
990	0.0375119705
991	0.03745048844
992	0.0374127657
993	0.03730368754
994	0.03727012047
995	0.03723446351
996	0.03713745848
997	0.03710366145
998	0.03703862203
999	0.03700042298
